"sentence","label","tokens","bio_tags"
"A fitted denim jacket with a light wash that has a few rips and tears. ",2,"fitted|denim|jacket|with|light|wash|that|has|few|rips|and|tears","B|B|O|O|B|I|O|O|O|O|O|O"
"Honestly, I'm not planning on getting replacement laptop. I think it would be far more practical to get a tablet, probably an ipad, and a bluetooth keyboard. I didn't use my laptop for much other than goofing around so I can do the same with this new setup. ",2,"honestly|not|planning|on|getting|replacement|laptop|think|it|would|be|far|more|practical|to|get|tablet|probably|an|ipad|and|bluetooth|keyboard|didn|use|my|laptop|for|much|other|than|goofing|around|so|can|do|the|same|with|this|new|setup","O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|B|O|B|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"A khaki parka with a detachable hood. It's lightweight, yet warm and waterproof. I can stick it in the machine when it needs it, so it's low maintenance but looks cool.",2,"khaki|parka|with|detachable|hood|it|lightweight|yet|warm|and|waterproof|can|stick|it|in|the|machine|when|it|needs|it|so|it|low|maintenance|but|looks|cool","B|B|O|B|I|O|B|O|B|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I want a laptop that's easy and simple to use, a good battery life and at least 4GB of memory on it.  I also hate using a pad would much rather have a plug in mouse, i would also like a USB port and a light weight one to easily carry.",2,"want|laptop|that|easy|and|simple|to|use|good|battery|life|and|at|least|gb|of|memory|on|it|also|hate|using|pad|would|much|rather|have|plug|in|mouse|would|also|like|usb|port|and|light|weight|one|to|easily|carry","O|O|O|O|O|O|O|O|B|I|I|O|O|O|B|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|O|B|I|O|O|O|O"
"I would chose an jacket which was thick and thermal with a hood.  I like to know it will keep me warm in winter.  I would like a black jacket with a fur hood.  The jacket must also have pockets.",2,"would|chose|an|jacket|which|was|thick|and|thermal|with|hood|like|to|know|it|will|keep|me|warm|in|winter|would|like|black|jacket|with|fur|hood|the|jacket|must|also|have|pockets","O|O|O|O|O|O|B|O|B|O|B|O|O|O|O|O|O|O|B|O|O|O|O|B|O|O|B|I|O|O|O|O|O|B"
"A short non padded bomber jacket, preferably black so I can wear it to work too.",2,"short|non|padded|bomber|jacket|preferably|black|so|can|wear|it|to|work|too","B|B|I|B|O|O|B|O|O|O|O|O|O|O"
"I want one with a good running hard drive, a high storage ammount and something i will be able to game on with good resolution. It needs to be lightweight so i can transport easily and i would prefer a screen of at least 15 inches.",2,"want|one|with|good|running|hard|drive|high|storage|ammount|and|something|will|be|able|to|game|on|with|good|resolution|it|needs|to|be|lightweight|so|can|transport|easily|and|would|prefer|screen|of|at|least|inches","O|O|O|O|O|O|O|B|I|I|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O|B|O|O|O|O|O|O|O|O|B|O|O|O|I"
"I would not want to spend more than around 500 pounds as I use it rarely and only rarely for Internet use etc. Something portable and light would be nice as my work laptop is like this and I find it nice and easy to use",2,"would|not|want|to|spend|more|than|around|pounds|as|use|it|rarely|and|only|rarely|for|internet|use|etc|something|portable|and|light|would|be|nice|as|my|work|laptop|is|like|this|and|find|it|nice|and|easy|to|use","O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I would buy a black slim lightweight jacket with a minimalist design on the front or on the back. I'd get it oversized but not too big because I do not like jackets that are too tight or constricting as I am rather fussy with sizes of jackets and coats. I'd be willing to spend around fifty pounds on the jacket either online or from a high street shop.",2,"would|buy|black|slim|lightweight|jacket|with|minimalist|design|on|the|front|or|on|the|back|get|it|oversized|but|not|too|big|because|do|not|like|jackets|that|are|too|tight|or|constricting|as|am|rather|fussy|with|sizes|of|jackets|and|coats|be|willing|to|spend|around|fifty|pounds|on|the|jacket|either|online|or|from|high|street|shop","O|O|B|B|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I'd choose a lightweight laptop. It doesn't need to be really expensive as I just need it for browsing and documents, not for gaming. I'd like the screen to have a good resolution for editing images though.",2,"choose|lightweight|laptop|it|doesn|need|to|be|really|expensive|as|just|need|it|for|browsing|and|documents|not|for|gaming|like|the|screen|to|have|good|resolution|for|editing|images|though","O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O"
"I really want a laptop with quite a wide screen so that it's easy to write reports and watch catch-up on it.
One of the things I didn't like about my old laptop though was how big the keyboard was: it meant that the semi-colon was where I expected the apostrophe to be and I kept having to go back and change all the apostrophies in a document- a real pain. I might get a laptop with one of those removable additional keyboards now as I found the tablet function on my old laptop easy to use.",2,"really|want|laptop|with|quite|wide|screen|so|that|it|easy|to|write|reports|and|watch|catch|up|on|it|one|of|the|things|didn|like|about|my|old|laptop|though|was|how|big|the|keyboard|was|it|meant|that|the|semi|colon|was|where|expected|the|apostrophe|to|be|and|kept|having|to|go|back|and|change|all|the|apostrophies|in|document|real|pain|might|get|laptop|with|one|of|those|removable|additional|keyboards|now|as|found|the|tablet|function|on|my|old|laptop|easy|to|use","O|O|O|O|O|B|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|I|O|O|O|O|O|B|O|O|O|O|O|O|O|O"
"My new laptop should have a good battery life so that I can take it on the road and not have to worry about plugging it in. It should also have enough slots to be able to hook up a regular keyboard and mouse when I use it at home because I can't type as quickly on a laptop keyboard. It should hopefully also come pre-installed with basic programs such as Microsoft Word and Excel. ",2,"my|new|laptop|should|have|good|battery|life|so|that|can|take|it|on|the|road|and|not|have|to|worry|about|plugging|it|in|it|should|also|have|enough|slots|to|be|able|to|hook|up|regular|keyboard|and|mouse|when|use|it|at|home|because|can|type|as|quickly|on|laptop|keyboard|it|should|hopefully|also|come|pre|installed|with|basic|programs|such|as|microsoft|word|and|excel","O|O|O|O|O|B|I|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|O|B"
"Just a casual, rather loose than a tight jacket. It can be with a hood and it should have plenty of pockets.",2,"just|casual|rather|loose|than|tight|jacket|it|can|be|with|hood|and|it|should|have|plenty|of|pockets","O|O|O|B|O|O|O|O|O|O|O|B|O|O|O|O|O|O|B"
"I a new have been wanting a new blue jean jacket so I would start looking for a new blue jean jacket.",2,"new|have|been|wanting|new|blue|jean|jacket|so|would|start|looking|for|new|blue|jean|jacket","O|O|O|O|O|B|I|O|O|O|O|O|O|O|B|I|O"
"I would like a black jacket. It needs to be waterproof and warm. I would like a full length jacket as it gets cold in this country. I prefer puffer jackets to more formal jackets. I would like it to have two outside pockets and an internal zippable pocket. I would like a hood that is removable. I would prefer a zip up jacket rather than a button jacket.",2,"would|like|black|jacket|it|needs|to|be|waterproof|and|warm|would|like|full|length|jacket|as|it|gets|cold|in|this|country|prefer|puffer|jackets|to|more|formal|jackets|would|like|it|to|have|two|outside|pockets|and|an|internal|zippable|pocket|would|like|hood|that|is|removable|would|prefer|zip|up|jacket|rather|than|button|jacket","O|O|B|O|O|O|O|O|B|O|B|O|O|B|I|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|B|I|O|O|O|O|O|O|O|O|B|I|O|O|O|B|O"
"A second hand 13 inch silver MacBook pro with USB ports and a magnetic charger. ",2,"second|hand|inch|silver|macbook|pro|with|usb|ports|and|magnetic|charger","O|O|B|B|B|I|O|B|I|O|B|I"
"My old laptop actually did breaks down recently and I’d love to replace it with a MacBook Pro. I really love and appreciate the simplicity of Apple products. They’re both simple and sleek in design, and very easy to use and figure out. My old MacBook was super user-friendly and lasted over 10 years so I’d feel confident making an investment in an upgraded MacBook.",2,"my|old|laptop|actually|did|breaks|down|recently|and|love|to|replace|it|with|macbook|pro|really|love|and|appreciate|the|simplicity|of|apple|products|they|re|both|simple|and|sleek|in|design|and|very|easy|to|use|and|figure|out|my|old|macbook|was|super|user|friendly|and|lasted|over|years|so|feel|confident|making|an|investment|in|an|upgraded|macbook","O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B"
"I would prefer to find a jacket that has long sleeves, is waterproof and has multiple pockets so it's easier to store stuff in. I don't want a jacket with poor fabric as well, it has to be a well made jacket that is from a higher quality brand.",2,"would|prefer|to|find|jacket|that|has|long|sleeves|is|waterproof|and|has|multiple|pockets|so|it|easier|to|store|stuff|in|don|want|jacket|with|poor|fabric|as|well|it|has|to|be|well|made|jacket|that|is|from|higher|quality|brand","O|O|O|O|O|O|O|B|I|O|B|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I would personally choose an Apple Macbook Pro or possibly a Macbook Air as a replacement",2,"would|personally|choose|an|apple|macbook|pro|or|possibly|macbook|air|as|replacement","O|O|O|O|B|I|I|O|O|B|I|O|O"
"A high vis jacket that I can wear while cycling to and from work ",2,"high|vis|jacket|that|can|wear|while|cycling|to|and|from|work","B|I|O|O|O|O|O|O|O|O|O|O"
"I need a full size laptop, not a notebook. Definitely minimum i5 processor. I'd really like SSD but mot sure if I can afford that.",2,"need|full|size|laptop|not|notebook|definitely|minimum|processor|really|like|ssd|but|mot|sure|if|can|afford|that","O|B|I|O|O|O|O|O|B|O|O|B|O|O|O|O|O|O|O"
"I want a laptop with a powerful processor, preferably an i7 with 16GB memory, gaming graphics and windows 10 operating system. It should have at least a 17 inch screen with anti glare coating and all the necessary connection ports and come with a good warranty.",2,"want|laptop|with|powerful|processor|preferably|an|with|gb|memory|gaming|graphics|and|windows|operating|system|it|should|have|at|least|inch|screen|with|anti|glare|coating|and|all|the|necessary|connection|ports|and|come|with|good|warranty","O|O|O|B|I|O|O|B|I|O|B|I|O|B|I|I|O|O|O|O|O|B|I|O|O|B|I|I|O|O|O|O|O|O|O|O|O|O|B|O"
"It would be something that fit well and had a thin fleece lining to keep me warm and ideally would be waterproof ",2,"it|would|be|something|that|fit|well|and|had|thin|fleece|lining|to|keep|me|warm|and|ideally|would|be|waterproof","O|O|O|O|O|O|O|O|O|B|B|I|O|O|O|B|O|O|O|O|B"
"A laptop that is sturdy but not too heavy, with good processing speed. It should be in warranty, have a medium-large screen, and a QWERTY keyboard with european symbols. It needs to be able to handle some RAM intensive games.
",2,"laptop|that|is|sturdy|but|not|too|heavy|with|good|processing|speed|it|should|be|in|warranty|have|medium|large|screen|and|qwerty|keyboard|with|european|symbols|it|needs|to|be|able|to|handle|some|ram|intensive|games","O|O|O|B|O|O|O|B|O|O|B|I|O|O|O|O|B|O|B|I|O|O|B|I|O|B|I|O|O|O|O|O|O|O|O|B|I|O"
"I want a small lap top that is light, easy to transport, flexible to use, preferably with a detachable pad. I want it loaded with Microsoft 10 and all the most up to date tech and come in a purple bag.",2,"want|small|lap|top|that|is|light|easy|to|transport|flexible|to|use|preferably|with|detachable|pad|want|it|loaded|with|microsoft|and|all|the|most|up|to|date|tech|and|come|in|purple|bag","O|B|O|O|O|O|B|O|O|O|O|O|O|O|O|B|I|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O"
"Business model Laptop with i5/i7 processor and HDD space should be above 500 GB. I am open for refurbished laptops also. Price should be in between £800 to £1050.",2,"business|model|laptop|with|processor|and|hdd|space|should|be|above|gb|am|open|for|refurbished|laptops|also|price|should|be|in|between|to","O|O|O|O|B|O|B|I|O|O|O|B|O|O|O|B|O|O|O|O|O|O|O|O|O"
"I would choose a black quilted jacket. I’d go and try a few on as I don’t have a budget but I’m not sure if I want high street or designer. I definitely want one with a zip down the middle and zippy pockets ",2,"would|choose|black|quilted|jacket|go|and|try|few|on|as|don|have|budget|but|not|sure|if|want|high|street|or|designer|definitely|want|one|with|zip|down|the|middle|and|zippy|pockets","O|O|B|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|B|O"
"I want a laptop that is advanced and high-quality. I want the laptop to be light and easy to carry around. I also want the laptop to be fairly inexpensive. It should run quickly and have lots of memory. This would be a great laptop to have!",2,"want|laptop|that|is|advanced|and|high|quality|want|the|laptop|to|be|light|and|easy|to|carry|around|also|want|the|laptop|to|be|fairly|inexpensive|it|should|run|quickly|and|have|lots|of|memory|this|would|be|great|laptop|to|have","O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|B|I|O|O|O|O|O|O|O"
"light weigh, good connectivity, work without internet, good storage and compatiable with all other devices",2,"light|weigh|good|connectivity|work|without|internet|good|storage|and|compatiable|with|all|other|devices","B|I|B|I|O|O|O|B|I|O|O|O|O|O|O"
"I want to buy a large screen 17 inch plenty of ram and terabyte maybe a gaming laptop core i7 or core I9 not sure must be a windows 10 debating on either touch screen or normal good contrast long time battery and quick charging time free anti virus ",2,"want|to|buy|large|screen|inch|plenty|of|ram|and|terabyte|maybe|gaming|laptop|core|or|core|not|sure|must|be|windows|debating|on|either|touch|screen|or|normal|good|contrast|long|time|battery|and|quick|charging|time|free|anti|virus","O|O|O|B|I|I|O|O|B|O|B|O|B|O|B|O|B|O|O|O|O|B|O|O|O|B|I|O|O|O|O|B|I|I|O|B|I|I|O|B|I"
"I would choose a professional, high spec laptop with a top of the range screen and interfaces to make working from home easy.",2,"would|choose|professional|high|spec|laptop|with|top|of|the|range|screen|and|interfaces|to|make|working|from|home|easy","O|O|O|B|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I would buy a practical and functional jacket, windproof and waterproof. Suitable for working outdoors in challenging weather and very comfortable. Probably black and definitely not too bright or with large slogans or branding.",2,"would|buy|practical|and|functional|jacket|windproof|and|waterproof|suitable|for|working|outdoors|in|challenging|weather|and|very|comfortable|probably|black|and|definitely|not|too|bright|or|with|large|slogans|or|branding","O|O|O|O|O|O|B|O|B|O|O|O|O|O|O|O|O|B|O|B|O|O|O|O|O|O|O|O|O|O|O"
"I am planning to buy a columbia fleece jacket just like my normal daily (but in a different color) it has lasted years and is one of the only coats I've found that has zippered pockets",2,"am|planning|to|buy|columbia|fleece|jacket|just|like|my|normal|daily|but|in|different|color|it|has|lasted|years|and|is|one|of|the|only|coats|ve|found|that|has|zippered|pockets","O|O|O|O|B|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O"
"Laptop I would like would have to be reliable and easy to work. Have all the correct documents on there for things I would need. Would also need a good battery life, big screen. ",2,"laptop|would|like|would|have|to|be|reliable|and|easy|to|work|have|all|the|correct|documents|on|there|for|things|would|need|would|also|need|good|battery|life|big|screen","O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|I|B|I"
"I'd like a Dell laptop with 8MB RAM and 1TB of onboard memory. The screen would need to be at least HD.",2,"like|dell|laptop|with|mb|ram|and|tb|of|onboard|memory|the|screen|would|need|to|be|at|least|hd","O|B|O|O|B|I|O|B|O|O|O|O|O|O|O|O|O|O|O|B"
"Middle range but does what I need. I would ask my husband for help",2,"middle|range|but|does|what|need|would|ask|my|husband|for|help","O|O|O|O|O|O|O|O|O|O|O|O"
"I am planning on buying a black fleece lightweight jacket with pockets and a zipper or velcro closure. Trying to avoid buttons.",2,"am|planning|on|buying|black|fleece|lightweight|jacket|with|pockets|and|zipper|or|velcro|closure|trying|to|avoid|buttons","O|O|O|O|B|B|B|O|O|B|O|B|O|B|O|O|O|O|O"
