"could you help me to speak with an operator?",-2
"can you help me talk to an operator?",-2
"I do not know what I have to do to chat with an assistant",-2
"chatting with human agent",-2
"want help to speak with an person",-2
"I don't know how to speak to a human agent",-2
"need assistance talking to someone",-2
"i do not know how to speak with a live agent",-2
"help me to contact someone",-2
"I don't know how I can cntact someone",-2
"i want help talking with an assistat",-2
"I need help to speak with a human agent",-2
"I'm trying to speak with a human agent",-2
"need help to pseak with an agent",-2
"I need help contacting a human agent",-2
"could you help me to speak with a live agent?",-2
"I wan help speaking with an assistant",-2
"I need to talk to a operator",-2
"can i talk to an agent",-2
"i dont know what to do to talk to an assistant",-2
"I do not know what to do to chat with an operator",-2
"I want help speaking to a live agent",-2
"I want assistance to speak to somebody",-2
"can i speak with someone",-2
"I want asisstance to speak with a person",-2
"I have to speak with somebody, can I get some help?",-2
"I do not know what I ned to do to speak with an agent",-2
"need to speak with somebody",-2
"I have to contact na agent",-2
"talk to assistant",-2
"i dont know what to do to chat with an agent",-2
"I want to talk to a goddamn human agent",-2
"need assistance to speak to somebody",-2
"what do i need to do to speak with an assistant",-2
"I'm trying to speak to a live agent",-2
"i want help talking with someone",-2
"help to contacvt a live agent",-2
"speak with an agent",-2
"can I talk with a live agent?",-2
"i have to chat with a huamn agent",-2
"what do I have to do to contact someone?",-2
"I want assistance to contact an operator",-2
"i want help tallking with a human agent",-2
"assistance contacting a person",-2
"I don't know what I have to do to speak with a person",-2
"help talking with someone",-2
"help speaking to a human agent",-2
"assistance to contact an agent",-2
"can I contact somebody?",-2
"how do I talk to somebody?",-2
"i do not understand ya is it possible to speak to osmebody",-2
"I want to contact a human agent",-2
"help to speak with aj assistant",-2
"I need assistance speaking with an assistant",-2
"I need assistance to chat with a fucking human agent",-2
"Ineed to contact an agent",-2
"I do not know what to do to contact a damn operator",-2
"I want help talking with a human agent",-2
"I need help to speak to a bloody human agent",-2
"I want assistance to talk with an assistant",-2
"I don't know what I need to do to speak to a live agent",-2
"how to chat  with an operator?",-2
"can I contact someone?",-2
"can uhelp me to chat with somebody",-2
"assistance talking with somebody",-2
"I don't know what to do to contact a live agent",-2
"i dont know what to do to speak with a human agent",-2
"help to contact an agent",-2
"will you direct to me someone?",-2
"help me to speak to somebody",-2
"I can't understand you, can you help me contact a person?",-2
"I don't know what I need to do to chat with an operator",-2
"can you help me to talk to a human agent?",-2
"what do I have to do to chat with an agent?",-2
"i cannot speak with an  agent",-2
"i want help speaking to somebody",-2
"i  dont know what i need to do to speak with a live agent",-2
"how to contact an assistant?",-2
"help to contact a human agent",-2
"I have got to contact a person",-2
"I can't talk with a person",-2
"is it possible to talk to a person?",-2
"i need assistance to chat with somebody",-2
"how do I speak to an assistant?",-2
"I need assistance to speak with an assistant",-2
"contact agent",-2
"I want help contacting a person",-2
"I do not know how to chat with an assistant",-2
"how to speak to someone?",-2
"need assistance  to chat with an operator",-2
"you are not helpful at all, help me contacting somebody",-2
"i do not know what i need to do to chat with a live agent",-2
"i have to contact an agent",-2
"I need to talk to an operator, could I get some help?",-2
"i do not know what i have to do to contac a live agent",-2
"need help to speak to a uhman agent",-2
"directing to agent",-2
"I want assistance chatting with an operator",-2
"i want help talkingh to a live agent",-2
"need assistance speaking to a hujan agent",-2
"need assistance contacting an operator",-2
"what do I have to do to cntact an assistant?",-2
"I have tl talk to a live agent",-2
"i dont know how to talk to someone",-2
"i nded assistance to talk to a live agent",-2
"I need to chat with a live agent",-2
"I can't understand you, assistance speaking to an assistant",-2
"I can't chat with a goddamn operator",-2
"can I talk with someone?",-2
"want assistance to talk with an operator",-2
"what do I have to do to talk to somebody?",-2
"is it possible toi chat with somebody?",-2
"uarent being helpful how to chat with a agent",-2
"I want assistance to talk with an agent",-2
"i need assistance talking with a perrson",-2
"I need help to speak with a live agent",-2
"help me talking with a live agent",-2
"I need assistance talking to a live agent",-2
"can I speak with a person?",-2
"direct to me a person",-2
"I do not understand you, I awnt to talk with someone",-2
"I don't know how to speak with an assistan",-2
"I try to talk to a live agent",-2
"I don't understand you, help talking to a goddamn person",-2
"i dont know what i have to do to talk to an assistant",-2
"is it possible to contactr a person",-2
"I need assistance to chat with an operator",-2
"i dont know what to do to speak with someone",-2
"i dont know what to do to speak to somebody",-2
"i need assistance takling with an assistant",-2
"what do I have to do to talk with an agent?",-2
"I need assistance talking with a fucking operator",-2
"what do I need to do to chat wth a person?",-2
"how to talk to an assistant?",-2
"i do not know what i have to do to chat with an operator",-2
"i have to speak to a eprson",-2
"assistance talking with an agent",-2
"I want help speaking with an operator",-2
"how can i contact a operator",-2
