"problem with {{Account Type}} account removals",1
"I don't know what I have to do to delete a pro account",1
"what do i have to do to delete a freemium account",1
"i need infrmation about the cancellation of my {{Account Type}} account",1
"I do not know how to close a standard account",1
"give me information about the deletion of my standardaccount",1
"i no lomger need my damn gold account can uhelp me delete it",1
"i have problems with the cancellation of a {{Account Type}} account",1
"I don't know what to do to delete my {{Account Type}} account",1
"have a problem with a standard account cancellation",1
"i want information about the cancellation of a gold account",1
"i dont know what i have to do to remove my standard account",1
"problems with {{Account Category}} account cancellations",1
"I don't know what I have to do to remove my platinum account",1
"closing gold account",1
"I have a problem wth the removal of my {{Account Type}} account",1
"cancelling premium account",1
"I am trying to cancel a freemium account",1
"i dont know what to do to canfel my {{Account Type}} account",1
"cancelling freemium account",1
"i dont know what i need to do to cancel a pro account",1
"I want assistance removing my goddamn platinum account",1
"I no longer make use of the {{Account Type}} account, how do I delete it?",1
"I don't want the fucking user profile, howw to close it?",1
"I do not know how I can remove a {{Account Type}} account",1
"what do i have to do to delete the freemium account",1
"removing standard acconut",1
"give me information about the cancellation of a {{Account Type}} account",1
"I don't know what I have to do to remove a {{Account Type}} account",1
"I want assistance to remove the standard account",1
"closing freemium account",1
"clsoe {{Account Category}} account",1
"I do not know how I could cancel a {{Account Category}} account",1
"how can i close my freemium account",1
"have a problem with the deletion of my {{Account Category}} account",1
"I want information about the deletion of a gold account",1
"i need assistance to cancel my {{Account Type}} account",1
"what do i have to do to cancel a standard account",1
"I don't know what I have to do to remove a damn gold account",1
"canceling {{Account Type}} account",1
"remove {{Account Category}} account",1
"delete freemium account",1
"I no longer need the bloody {{Account Type}} account, can I remove it?",1
"I need assistance to delete my {{Account Type}} account",1
"where can I find information about my pro account removal?",1
"problem with pro account removals",1
"question about the cancellation of a {{Account Category}} acclunt",1
"i do not know what i have to do to close the {{Account Category}} accont",1
"I don't know what I need to do to cancel a platinum account",1
"remove standard accoint",1
"is it possible to remove the standardaccount?",1
"want assistance canceling the standard account",1
"problem with the cancellation of a {{Account Type}} account",1
"problem with {{Account Type}} account deletions",1
"assistance closing a standard account",1
"I have problems with the removal of my {{Account Category}} account",1
"problems with {{Account Category}} account terminations",1
"i want help canceling the {{Account Category}} account",1
"can you give me information about standard account removals?",1
"I want assistance to remove a pro account",1
"I don't know what to do to remove a {{Account Category}} aaccount",1
